Num Warps,Seed,Generation Time,Width,Height,Num Breaches,Num Portals,Density,Exploration,Map Linearity,Path Redundancy,Proximity to Danger,Average Room Size,Room Count
0,1787438132,5.2815423011779785,18,16,1,0,0.8115942028985508,0.1922196796338673,0.5333333333333333,0.8260869565217391,0.17391304347826086,0.30434782608695654,0.16666666666666666
0,1533017105,2.961515188217163,16,16,1,0,0.8421052631578947,0.13973063973063973,0.679985119047619,0.9166666666666666,0.10185185185185185,0.16666666666666666,0.3157894736842105
0,48376774,4.6736228466033936,18,14,1,0,0.775,0.37104072398190047,0.7348484848484848,0.7647058823529411,0.20588235294117646,0.34191176470588236,0.14166666666666666
0,1846633344,2.6885552406311035,17,14,1,0,0.7818181818181819,0.2,0.537037037037037,0.85,0.16666666666666666,0.26875,0.18181818181818182
0,529945481,3.779282808303833,18,14,1,0,0.775,0.3277310924369748,0.6820512820512821,0.8235294117647058,0.21568627450980393,0.34191176470588236,0.14166666666666666
0,1468756133,2.0407650470733643,16,14,1,0,0.8,0.2074074074074074,0.6666666666666667,0.6,0.12222222222222222,0.3333333333333333,0.15
0,1025224528,5.252417802810669,18,16,1,0,0.8115942028985508,0.23809523809523808,0.5147058823529411,0.8571428571428571,0.06349206349206349,0.3333333333333333,0.15217391304347827
0,131678489,2.686089038848877,17,14,1,0,0.7818181818181819,0.319327731092437,0.6597222222222222,0.8235294117647058,0.21568627450980393,0.3161764705882353,0.15454545454545454
0,816437809,5.69651198387146,18,16,1,0,0.8115942028985508,0.1425925925925926,0.6172619047619048,0.8333333333333334,0.08796296296296297,0.19444444444444445,0.2608695652173913
0,2084956020,3.52681040763855,18,14,1,0,0.775,0.2275132275132275,0.46041666666666664,0.8571428571428571,0.031746031746031744,0.2767857142857143,0.175
0,816793674,3.8633882999420166,18,14,1,0,0.775,0.28846153846153844,0.7424242424242425,0.8125,0.22916666666666666,0.36328125,0.13333333333333333
0,1777410882,3.813110589981079,17,16,1,0,0.8253968253968254,0.1589825119236884,0.6659451659451658,0.918918918918919,0.05405405405405406,0.17567567567567569,0.29365079365079366
0,1798318523,2.6543474197387695,17,14,1,0,0.7818181818181819,0.23125,0.7500000000000001,0.8,0.2,0.26875,0.18181818181818182
0,1437428511,3.4719934463500977,18,14,1,0,0.775,0.2,0.5530303030303029,0.6666666666666666,0.16,0.3875,0.125
0,735230611,5.130428314208984,18,16,1,0,0.8115942028985508,0.13384813384813385,0.7021768707482993,0.8809523809523809,0.07142857142857142,0.16666666666666666,0.30434782608695654
0,1019191183,2.8640475273132324,17,14,1,0,0.7818181818181819,0.2184873949579832,0.6607142857142857,0.8235294117647058,0.11764705882352941,0.3161764705882353,0.15454545454545454
0,860006138,2.963648796081543,17,14,1,0,0.7818181818181819,0.15384615384615385,0.7039682539682539,0.8076923076923077,0.15384615384615385,0.20673076923076922,0.23636363636363636
0,875544754,5.435893535614014,18,16,1,0,0.8115942028985508,0.13333333333333333,0.5465277777777778,0.9090909090909091,0.13131313131313133,0.21212121212121213,0.2391304347826087
0,783214883,2.0467207431793213,16,14,1,0,0.8,0.18045112781954886,0.7447916666666666,0.7368421052631579,0.1368421052631579,0.2631578947368421,0.19
0,1935765491,2.0371510982513428,16,14,1,0,0.8,0.21481481481481482,0.63,0.8333333333333334,0.07407407407407407,0.2777777777777778,0.18
0,1002302634,2.8214120864868164,16,16,1,0,0.8421052631578947,0.12931034482758622,0.5798850574712643,0.90625,0.11458333333333333,0.1875,0.2807017543859649
